compute008
3
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/torch/nn/functional.py:1992: UserWarning: reduction: 'mean' divides the total loss by both the batch size and the support size.'batchmean' divides only by the batch size, and aligns with the KL div math definition.'mean' will be changed to behave the same as 'batchmean' in the next major release.
  warnings.warn("reduction: 'mean' divides the total loss by both the batch size and the support size."
Epoch: 01 | Batch: 000 | CrossEntropy-loss: -0.24532 | Difference: 1280
Epoch: 02 | Batch: 1200 | CrossEntropy-loss: -0.32292 | Difference: 1280
Epoch: 02 | Batch: 1300 | CrossEntropy-loss: -0.32697 | Difference: 1280
Epoch: 02 | Batch: 1400 | CrossEntropy-loss: -0.32395 | Difference: 1280
Epoch: 03 | Batch: 000 | CrossEntropy-loss: -0.32747 | Difference: 1280
Epoch: 03 | Batch: 100 | CrossEntropy-loss: -0.32475 | Difference: 1280
Epoch: 03 | Batch: 200 | CrossEntropy-loss: -0.32423 | Difference: 1280
Epoch: 03 | Batch: 300 | CrossEntropy-loss: -0.32401 | Difference: 1280
Epoch: 03 | Batch: 400 | CrossEntropy-loss: -0.32319 | Difference: 1280
Epoch: 03 | Batch: 500 | CrossEntropy-loss: -0.32706 | Difference: 1280
Epoch: 03 | Batch: 600 | CrossEntropy-loss: -0.32715 | Difference: 1280
Epoch: 03 | Batch: 700 | CrossEntropy-loss: -0.32776 | Difference: 1280
Epoch: 03 | Batch: 800 | CrossEntropy-loss: -0.32657 | Difference: 1280
Epoch: 03 | Batch: 900 | CrossEntropy-loss: -0.32267 | Difference: 1280
Epoch: 03 | Batch: 1000 | CrossEntropy-loss: -0.32640 | Difference: 1280
Epoch: 03 | Batch: 1100 | CrossEntropy-loss: -0.32527 | Difference: 1280
Epoch: 03 | Batch: 1200 | CrossEntropy-loss: -0.32598 | Difference: 1280
Epoch: 03 | Batch: 1300 | CrossEntropy-loss: -0.32606 | Difference: 1280
Epoch: 03 | Batch: 1400 | CrossEntropy-loss: -0.32520 | Difference: 1280
Epoch: 04 | Batch: 000 | CrossEntropy-loss: -0.32553 | Difference: 1280
Epoch: 04 | Batch: 100 | CrossEntropy-loss: -0.32777 | Difference: 1280
Epoch: 04 | Batch: 200 | CrossEntropy-loss: -0.32872 | Difference: 1280
Epoch: 04 | Batch: 300 | CrossEntropy-loss: -0.32778 | Difference: 1280
Epoch: 04 | Batch: 400 | CrossEntropy-loss: -0.32735 | Difference: 1280
Epoch: 04 | Batch: 500 | CrossEntropy-loss: -0.32910 | Difference: 1280
Epoch: 04 | Batch: 600 | CrossEntropy-loss: -0.33009 | Difference: 1280
Epoch: 04 | Batch: 700 | CrossEntropy-loss: -0.33003 | Difference: 1280
Epoch: 04 | Batch: 800 | CrossEntropy-loss: -0.33214 | Difference: 1280
Epoch: 04 | Batch: 900 | CrossEntropy-loss: -0.32939 | Difference: 1280
Epoch: 04 | Batch: 1000 | CrossEntropy-loss: -0.33098 | Difference: 1280
Epoch: 04 | Batch: 1100 | CrossEntropy-loss: -0.33222 | Difference: 1280
Epoch: 04 | Batch: 1200 | CrossEntropy-loss: -0.33487 | Difference: 1280
Epoch: 04 | Batch: 1300 | CrossEntropy-loss: -0.33390 | Difference: 1280
Epoch: 04 | Batch: 1400 | CrossEntropy-loss: -0.33526 | Difference: 1280
Epoch: 05 | Batch: 000 | CrossEntropy-loss: -0.33525 | Difference: 1280
Epoch: 05 | Batch: 100 | CrossEntropy-loss: -0.33474 | Difference: 1280
Epoch: 05 | Batch: 200 | CrossEntropy-loss: -0.33571 | Difference: 1280
Epoch: 05 | Batch: 300 | CrossEntropy-loss: -0.33616 | Difference: 1280
Epoch: 05 | Batch: 400 | CrossEntropy-loss: -0.33683 | Difference: 1280
Epoch: 05 | Batch: 500 | CrossEntropy-loss: -0.33789 | Difference: 1280
Epoch: 05 | Batch: 600 | CrossEntropy-loss: -0.33881 | Difference: 1280
Epoch: 05 | Batch: 700 | CrossEntropy-loss: -0.33593 | Difference: 1280
Epoch: 05 | Batch: 800 | CrossEntropy-loss: -0.33830 | Difference: 1280
Epoch: 05 | Batch: 900 | CrossEntropy-loss: -0.33598 | Difference: 1280
Epoch: 05 | Batch: 1000 | CrossEntropy-loss: -0.33751 | Difference: 1280
Epoch: 05 | Batch: 1100 | CrossEntropy-loss: -0.33740 | Difference: 1280
Epoch: 05 | Batch: 1200 | CrossEntropy-loss: -0.33671 | Difference: 1280
Epoch: 05 | Batch: 1300 | CrossEntropy-loss: -0.33927 | Difference: 1280
Epoch: 05 | Batch: 1400 | CrossEntropy-loss: -0.33844 | Difference: 1280
Epoch: 06 | Batch: 000 | CrossEntropy-loss: -0.34013 | Difference: 1280
Epoch: 06 | Batch: 100 | CrossEntropy-loss: -0.33939 | Difference: 1280
Epoch: 06 | Batch: 200 | CrossEntropy-loss: -0.34063 | Difference: 1280
Epoch: 06 | Batch: 300 | CrossEntropy-loss: -0.33767 | Difference: 1280
Epoch: 06 | Batch: 400 | CrossEntropy-loss: -0.33916 | Difference: 1280
Epoch: 06 | Batch: 500 | CrossEntropy-loss: -0.33700 | Difference: 1280
Epoch: 06 | Batch: 600 | CrossEntropy-loss: -0.33935 | Difference: 1280
Epoch: 06 | Batch: 700 | CrossEntropy-loss: -0.34076 | Difference: 1280
Epoch: 06 | Batch: 800 | CrossEntropy-loss: -0.33863 | Difference: 1280
Epoch: 06 | Batch: 900 | CrossEntropy-loss: -0.34291 | Difference: 1280
Epoch: 06 | Batch: 1000 | CrossEntropy-loss: -0.34022 | Difference: 1280
Epoch: 06 | Batch: 1100 | CrossEntropy-loss: -0.33963 | Difference: 1280
Epoch: 06 | Batch: 1200 | CrossEntropy-loss: -0.33971 | Difference: 1280
Epoch: 06 | Batch: 1300 | CrossEntropy-loss: -0.33930 | Difference: 1280
Epoch: 06 | Batch: 1400 | CrossEntropy-loss: -0.34150 | Difference: 1280
Epoch: 07 | Batch: 000 | CrossEntropy-loss: -0.34148 | Difference: 1280
Epoch: 07 | Batch: 100 | CrossEntropy-loss: -0.33990 | Difference: 1280
Epoch: 07 | Batch: 200 | CrossEntropy-loss: -0.34119 | Difference: 1280
Epoch: 07 | Batch: 300 | CrossEntropy-loss: -0.34221 | Difference: 1280
Epoch: 07 | Batch: 400 | CrossEntropy-loss: -0.34081 | Difference: 1280
Epoch: 07 | Batch: 500 | CrossEntropy-loss: -0.34004 | Difference: 1280
Epoch: 07 | Batch: 600 | CrossEntropy-loss: -0.34175 | Difference: 1280
Epoch: 07 | Batch: 700 | CrossEntropy-loss: -0.34117 | Difference: 1280
Epoch: 07 | Batch: 800 | CrossEntropy-loss: -0.34213 | Difference: 1280
Epoch: 07 | Batch: 900 | CrossEntropy-loss: -0.34040 | Difference: 1280
Epoch: 07 | Batch: 1000 | CrossEntropy-loss: -0.34141 | Difference: 1280
Epoch: 07 | Batch: 1100 | CrossEntropy-loss: -0.34256 | Difference: 1280
Epoch: 07 | Batch: 1200 | CrossEntropy-loss: -0.34315 | Difference: 1280
Epoch: 07 | Batch: 1300 | CrossEntropy-loss: -0.34249 | Difference: 1280
Epoch: 07 | Batch: 1400 | CrossEntropy-loss: -0.34394 | Difference: 1280
Epoch: 08 | Batch: 000 | CrossEntropy-loss: -0.34170 | Difference: 1280
Epoch: 08 | Batch: 100 | CrossEntropy-loss: -0.34197 | Difference: 1280
Epoch: 08 | Batch: 200 | CrossEntropy-loss: -0.34247 | Difference: 1280
Epoch: 08 | Batch: 300 | CrossEntropy-loss: -0.34201 | Difference: 1280
Epoch: 08 | Batch: 400 | CrossEntropy-loss: -0.34194 | Difference: 1280
Epoch: 08 | Batch: 500 | CrossEntropy-loss: -0.34266 | Difference: 1280
Epoch: 08 | Batch: 600 | CrossEntropy-loss: -0.34332 | Difference: 1280
Epoch: 08 | Batch: 700 | CrossEntropy-loss: -0.34271 | Difference: 1280
Epoch: 08 | Batch: 800 | CrossEntropy-loss: -0.34152 | Difference: 1280
Epoch: 08 | Batch: 900 | CrossEntropy-loss: -0.34254 | Difference: 1280
Epoch: 08 | Batch: 1000 | CrossEntropy-loss: -0.34188 | Difference: 1280
Epoch: 08 | Batch: 1100 | CrossEntropy-loss: -0.34188 | Difference: 1280
Epoch: 08 | Batch: 1200 | CrossEntropy-loss: -0.34284 | Difference: 1280
Epoch: 08 | Batch: 1300 | CrossEntropy-loss: -0.34288 | Difference: 1280
Epoch: 08 | Batch: 1400 | CrossEntropy-loss: -0.34270 | Difference: 1280
Epoch: 09 | Batch: 000 | CrossEntropy-loss: -0.34420 | Difference: 1280
Epoch: 09 | Batch: 100 | CrossEntropy-loss: -0.34341 | Difference: 1280
Epoch: 09 | Batch: 200 | CrossEntropy-loss: -0.34367 | Difference: 1280
Epoch: 09 | Batch: 300 | CrossEntropy-loss: -0.34301 | Difference: 1280
Epoch: 09 | Batch: 400 | CrossEntropy-loss: -0.34163 | Difference: 1280
Epoch: 09 | Batch: 500 | CrossEntropy-loss: -0.34449 | Difference: 1280
Epoch: 09 | Batch: 600 | CrossEntropy-loss: -0.34202 | Difference: 1280
Epoch: 09 | Batch: 700 | CrossEntropy-loss: -0.34256 | Difference: 1280
Epoch: 09 | Batch: 800 | CrossEntropy-loss: -0.34483 | Difference: 1280
Epoch: 09 | Batch: 900 | CrossEntropy-loss: -0.34455 | Difference: 1280
Epoch: 09 | Batch: 1000 | CrossEntropy-loss: -0.34428 | Difference: 1280
Epoch: 09 | Batch: 1100 | CrossEntropy-loss: -0.34181 | Difference: 1280
Epoch: 09 | Batch: 1200 | CrossEntropy-loss: -0.34539 | Difference: 1280
Epoch: 09 | Batch: 1300 | CrossEntropy-loss: -0.34327 | Difference: 1280
Epoch: 09 | Batch: 1400 | CrossEntropy-loss: -0.34358 | Difference: 1280
Epoch: 10 | Batch: 000 | CrossEntropy-loss: -0.34429 | Difference: 1280
Epoch: 10 | Batch: 100 | CrossEntropy-loss: -0.34612 | Difference: 1280
Epoch: 10 | Batch: 200 | CrossEntropy-loss: -0.34441 | Difference: 1280
Epoch: 10 | Batch: 300 | CrossEntropy-loss: -0.34384 | Difference: 1280
Epoch: 10 | Batch: 400 | CrossEntropy-loss: -0.34512 | Difference: 1280
Epoch: 10 | Batch: 500 | CrossEntropy-loss: -0.34466 | Difference: 1280
Epoch: 10 | Batch: 600 | CrossEntropy-loss: -0.34407 | Difference: 1280
Epoch: 10 | Batch: 700 | CrossEntropy-loss: -0.34450 | Difference: 1280
Epoch: 10 | Batch: 800 | CrossEntropy-loss: -0.34549 | Difference: 1280
Epoch: 10 | Batch: 900 | CrossEntropy-loss: -0.34324 | Difference: 1280
Epoch: 10 | Batch: 1000 | CrossEntropy-loss: -0.34455 | Difference: 1280
Epoch: 10 | Batch: 1100 | CrossEntropy-loss: -0.34400 | Difference: 1280
Epoch: 10 | Batch: 1200 | CrossEntropy-loss: -0.34385 | Difference: 1280
Epoch: 10 | Batch: 1300 | CrossEntropy-loss: -0.34267 | Difference: 1280
Epoch: 10 | Batch: 1400 | CrossEntropy-loss: -0.34435 | Difference: 1280
Epoch: 11 | Batch: 000 | CrossEntropy-loss: -0.34326 | Difference: 1280
Epoch: 11 | Batch: 100 | CrossEntropy-loss: -0.34399 | Difference: 1280
Epoch: 11 | Batch: 200 | CrossEntropy-loss: -0.34324 | Difference: 1280
Epoch: 11 | Batch: 300 | CrossEntropy-loss: -0.34184 | Difference: 1280
Epoch: 11 | Batch: 400 | CrossEntropy-loss: -0.34577 | Difference: 1280
Epoch: 11 | Batch: 500 | CrossEntropy-loss: -0.34518 | Difference: 1280
Epoch: 11 | Batch: 600 | CrossEntropy-loss: -0.34483 | Difference: 1280
Epoch: 11 | Batch: 700 | CrossEntropy-loss: -0.34422 | Difference: 1280
Epoch: 11 | Batch: 800 | CrossEntropy-loss: -0.34401 | Difference: 1280
Epoch: 11 | Batch: 900 | CrossEntropy-loss: -0.34210 | Difference: 1280
Epoch: 11 | Batch: 1000 | CrossEntropy-loss: -0.34598 | Difference: 1280
Epoch: 11 | Batch: 1100 | CrossEntropy-loss: -0.34264 | Difference: 1280
Epoch: 11 | Batch: 1200 | CrossEntropy-loss: -0.34419 | Difference: 1280
Epoch: 11 | Batch: 1300 | CrossEntropy-loss: -0.34443 | Difference: 1280
Epoch: 11 | Batch: 1400 | CrossEntropy-loss: -0.34449 | Difference: 1280
Epoch: 12 | Batch: 000 | CrossEntropy-loss: -0.34349 | Difference: 1280
Epoch: 12 | Batch: 100 | CrossEntropy-loss: -0.34400 | Difference: 1280
Epoch: 12 | Batch: 200 | CrossEntropy-loss: -0.34305 | Difference: 1280
Epoch: 12 | Batch: 300 | CrossEntropy-loss: -0.34420 | Difference: 1280
Epoch: 12 | Batch: 400 | CrossEntropy-loss: -0.34344 | Difference: 1280
Epoch: 12 | Batch: 500 | CrossEntropy-loss: -0.34419 | Difference: 1280
Epoch: 12 | Batch: 600 | CrossEntropy-loss: -0.34466 | Difference: 1280
Epoch: 12 | Batch: 700 | CrossEntropy-loss: -0.34546 | Difference: 1280
Epoch: 12 | Batch: 800 | CrossEntropy-loss: -0.34408 | Difference: 1280
Epoch: 12 | Batch: 900 | CrossEntropy-loss: -0.34445 | Difference: 1280
Epoch: 12 | Batch: 1000 | CrossEntropy-loss: -0.34461 | Difference: 1280
Epoch: 12 | Batch: 1100 | CrossEntropy-loss: -0.34406 | Difference: 1280
Epoch: 12 | Batch: 1200 | CrossEntropy-loss: -0.34591 | Difference: 1280
Epoch: 12 | Batch: 1300 | CrossEntropy-loss: -0.34492 | Difference: 1280
Epoch: 12 | Batch: 1400 | CrossEntropy-loss: -0.34333 | Difference: 1280
Epoch: 13 | Batch: 000 | CrossEntropy-loss: -0.34487 | Difference: 1280
Epoch: 13 | Batch: 100 | CrossEntropy-loss: -0.34536 | Difference: 1280
Epoch: 13 | Batch: 200 | CrossEntropy-loss: -0.34350 | Difference: 1280
Epoch: 13 | Batch: 300 | CrossEntropy-loss: -0.34475 | Difference: 1280
Epoch: 13 | Batch: 400 | CrossEntropy-loss: -0.34265 | Difference: 1280
Epoch: 13 | Batch: 500 | CrossEntropy-loss: -0.34594 | Difference: 1280
Epoch: 13 | Batch: 600 | CrossEntropy-loss: -0.34424 | Difference: 1280
Epoch: 13 | Batch: 700 | CrossEntropy-loss: -0.34651 | Difference: 1280
Epoch: 13 | Batch: 800 | CrossEntropy-loss: -0.34612 | Difference: 1280
Epoch: 13 | Batch: 900 | CrossEntropy-loss: -0.34541 | Difference: 1280
Epoch: 13 | Batch: 1000 | CrossEntropy-loss: -0.34474 | Difference: 1280
Epoch: 13 | Batch: 1100 | CrossEntropy-loss: -0.34335 | Difference: 1280
Epoch: 13 | Batch: 1200 | CrossEntropy-loss: -0.34528 | Difference: 1280
Epoch: 13 | Batch: 1300 | CrossEntropy-loss: -0.34430 | Difference: 1280
Epoch: 13 | Batch: 1400 | CrossEntropy-loss: -0.34424 | Difference: 1280
Epoch: 14 | Batch: 000 | CrossEntropy-loss: -0.34590 | Difference: 1280
Epoch: 14 | Batch: 100 | CrossEntropy-loss: -0.34400 | Difference: 1280
Epoch: 14 | Batch: 200 | CrossEntropy-loss: -0.34415 | Difference: 1280
Epoch: 14 | Batch: 300 | CrossEntropy-loss: -0.34500 | Difference: 1280
Epoch: 14 | Batch: 400 | CrossEntropy-loss: -0.34407 | Difference: 1280
Epoch: 14 | Batch: 500 | CrossEntropy-loss: -0.34386 | Difference: 1280
Epoch: 14 | Batch: 600 | CrossEntropy-loss: -0.34506 | Difference: 1280
Epoch: 14 | Batch: 700 | CrossEntropy-loss: -0.34397 | Difference: 1280
Epoch: 14 | Batch: 800 | CrossEntropy-loss: -0.34646 | Difference: 1280
Epoch: 14 | Batch: 900 | CrossEntropy-loss: -0.34513 | Difference: 1280
Epoch: 14 | Batch: 1000 | CrossEntropy-loss: -0.34482 | Difference: 1280
Epoch: 14 | Batch: 1100 | CrossEntropy-loss: -0.34443 | Difference: 1280
Epoch: 14 | Batch: 1200 | CrossEntropy-loss: -0.34400 | Difference: 1280
Epoch: 14 | Batch: 1300 | CrossEntropy-loss: -0.34648 | Difference: 1280
Epoch: 14 | Batch: 1400 | CrossEntropy-loss: -0.34519 | Difference: 1280
Epoch: 15 | Batch: 000 | CrossEntropy-loss: -0.34345 | Difference: 1280
Epoch: 15 | Batch: 100 | CrossEntropy-loss: -0.34555 | Difference: 1280
Epoch: 15 | Batch: 200 | CrossEntropy-loss: -0.34399 | Difference: 1280
Epoch: 15 | Batch: 300 | CrossEntropy-loss: -0.34469 | Difference: 1280
Epoch: 15 | Batch: 400 | CrossEntropy-loss: -0.34506 | Difference: 1280
Epoch: 15 | Batch: 500 | CrossEntropy-loss: -0.34310 | Difference: 1280
Epoch: 15 | Batch: 600 | CrossEntropy-loss: -0.34412 | Difference: 1280
Epoch: 15 | Batch: 700 | CrossEntropy-loss: -0.34438 | Difference: 1280
Epoch: 15 | Batch: 800 | CrossEntropy-loss: -0.34372 | Difference: 1280
Epoch: 15 | Batch: 900 | CrossEntropy-loss: -0.34455 | Difference: 1280
Epoch: 15 | Batch: 1000 | CrossEntropy-loss: -0.34515 | Difference: 1280
Epoch: 15 | Batch: 1100 | CrossEntropy-loss: -0.34656 | Difference: 1280
Epoch: 15 | Batch: 1200 | CrossEntropy-loss: -0.34305 | Difference: 1280
Epoch: 15 | Batch: 1300 | CrossEntropy-loss: -0.34390 | Difference: 1280
Epoch: 15 | Batch: 1400 | CrossEntropy-loss: -0.34501 | Difference: 1280
Epoch: 16 | Batch: 000 | CrossEntropy-loss: -0.34590 | Difference: 1280
Epoch: 16 | Batch: 100 | CrossEntropy-loss: -0.34572 | Difference: 1280
Epoch: 16 | Batch: 200 | CrossEntropy-loss: -0.34527 | Difference: 1280
Epoch: 16 | Batch: 300 | CrossEntropy-loss: -0.34408 | Difference: 1280
Epoch: 16 | Batch: 400 | CrossEntropy-loss: -0.34524 | Difference: 1280
Epoch: 16 | Batch: 500 | CrossEntropy-loss: -0.34454 | Difference: 1280
Epoch: 16 | Batch: 600 | CrossEntropy-loss: -0.34413 | Difference: 1280
Epoch: 16 | Batch: 700 | CrossEntropy-loss: -0.34735 | Difference: 1280
Epoch: 16 | Batch: 800 | CrossEntropy-loss: -0.34477 | Difference: 1280
Epoch: 16 | Batch: 900 | CrossEntropy-loss: -0.34551 | Difference: 1280
Epoch: 16 | Batch: 1000 | CrossEntropy-loss: -0.34440 | Difference: 1280
Epoch: 16 | Batch: 1100 | CrossEntropy-loss: -0.34634 | Difference: 1280
Epoch: 16 | Batch: 1200 | CrossEntropy-loss: -0.34508 | Difference: 1280
Epoch: 16 | Batch: 1300 | CrossEntropy-loss: -0.34498 | Difference: 1280
Epoch: 16 | Batch: 1400 | CrossEntropy-loss: -0.34586 | Difference: 1280
Epoch: 17 | Batch: 000 | CrossEntropy-loss: -0.34530 | Difference: 1280
Epoch: 17 | Batch: 100 | CrossEntropy-loss: -0.34384 | Difference: 1280
Epoch: 17 | Batch: 200 | CrossEntropy-loss: -0.34371 | Difference: 1280
Epoch: 17 | Batch: 300 | CrossEntropy-loss: -0.34429 | Difference: 1280
Epoch: 17 | Batch: 400 | CrossEntropy-loss: -0.34436 | Difference: 1280
Epoch: 17 | Batch: 500 | CrossEntropy-loss: -0.34520 | Difference: 1280
Epoch: 17 | Batch: 600 | CrossEntropy-loss: -0.34500 | Difference: 1280
Epoch: 17 | Batch: 700 | CrossEntropy-loss: -0.34494 | Difference: 1280
Epoch: 17 | Batch: 800 | CrossEntropy-loss: -0.34453 | Difference: 1280
Epoch: 17 | Batch: 900 | CrossEntropy-loss: -0.34583 | Difference: 1280
Epoch: 17 | Batch: 1000 | CrossEntropy-loss: -0.34509 | Difference: 1280
Epoch: 17 | Batch: 1100 | CrossEntropy-loss: -0.34557 | Difference: 1280
Epoch: 17 | Batch: 1200 | CrossEntropy-loss: -0.34624 | Difference: 1280
Epoch: 17 | Batch: 1300 | CrossEntropy-loss: -0.34524 | Difference: 1280
Epoch: 17 | Batch: 1400 | CrossEntropy-loss: -0.34476 | Difference: 1280
Epoch: 18 | Batch: 000 | CrossEntropy-loss: -0.34383 | Difference: 1280
Epoch: 18 | Batch: 100 | CrossEntropy-loss: -0.34473 | Difference: 1280
Epoch: 18 | Batch: 200 | CrossEntropy-loss: -0.34495 | Difference: 1280
Epoch: 18 | Batch: 300 | CrossEntropy-loss: -0.34402 | Difference: 1280
Epoch: 18 | Batch: 400 | CrossEntropy-loss: -0.34370 | Difference: 1280
Epoch: 18 | Batch: 500 | CrossEntropy-loss: -0.34502 | Difference: 1280
Epoch: 18 | Batch: 600 | CrossEntropy-loss: -0.34369 | Difference: 1280
Epoch: 18 | Batch: 700 | CrossEntropy-loss: -0.34384 | Difference: 1280
Epoch: 18 | Batch: 800 | CrossEntropy-loss: -0.34324 | Difference: 1280
Epoch: 18 | Batch: 900 | CrossEntropy-loss: -0.34378 | Difference: 1280
Epoch: 18 | Batch: 1000 | CrossEntropy-loss: -0.34496 | Difference: 1280
Epoch: 18 | Batch: 1100 | CrossEntropy-loss: -0.34403 | Difference: 1280
Epoch: 18 | Batch: 1200 | CrossEntropy-loss: -0.34464 | Difference: 1280
Epoch: 18 | Batch: 1300 | CrossEntropy-loss: -0.34516 | Difference: 1280
Epoch: 18 | Batch: 1400 | CrossEntropy-loss: -0.34581 | Difference: 1280
