compute008
2
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/torch/nn/functional.py:1992: UserWarning: reduction: 'mean' divides the total loss by both the batch size and the support size.'batchmean' divides only by the batch size, and aligns with the KL div math definition.'mean' will be changed to behave the same as 'batchmean' in the next major release.
  warnings.warn("reduction: 'mean' divides the total loss by both the batch size and the support size."
Epoch: 01 | Batch: 000 | CrossEntropy-loss: -0.24356 | Difference: 1280
Epoch: 05 | Batch: 800 | CrossEntropy-loss: -0.33604 | Difference: 1280
Epoch: 05 | Batch: 900 | CrossEntropy-loss: -0.33598 | Difference: 1280
Epoch: 05 | Batch: 1000 | CrossEntropy-loss: -0.33533 | Difference: 1280
Epoch: 05 | Batch: 1100 | CrossEntropy-loss: -0.33441 | Difference: 1280
Epoch: 05 | Batch: 1200 | CrossEntropy-loss: -0.33673 | Difference: 1280
Epoch: 05 | Batch: 1300 | CrossEntropy-loss: -0.33345 | Difference: 1280
Epoch: 05 | Batch: 1400 | CrossEntropy-loss: -0.33339 | Difference: 1280
Epoch: 06 | Batch: 000 | CrossEntropy-loss: -0.33608 | Difference: 1280
Epoch: 06 | Batch: 100 | CrossEntropy-loss: -0.33467 | Difference: 1280
Epoch: 06 | Batch: 200 | CrossEntropy-loss: -0.33433 | Difference: 1280
Epoch: 06 | Batch: 300 | CrossEntropy-loss: -0.33657 | Difference: 1280
Epoch: 06 | Batch: 400 | CrossEntropy-loss: -0.33667 | Difference: 1280
Epoch: 06 | Batch: 500 | CrossEntropy-loss: -0.33561 | Difference: 1280
Epoch: 06 | Batch: 600 | CrossEntropy-loss: -0.33663 | Difference: 1280
Epoch: 06 | Batch: 700 | CrossEntropy-loss: -0.33377 | Difference: 1280
Epoch: 06 | Batch: 800 | CrossEntropy-loss: -0.33647 | Difference: 1280
Epoch: 06 | Batch: 900 | CrossEntropy-loss: -0.33585 | Difference: 1280
Epoch: 06 | Batch: 1000 | CrossEntropy-loss: -0.33588 | Difference: 1280
Epoch: 06 | Batch: 1100 | CrossEntropy-loss: -0.33757 | Difference: 1280
Epoch: 06 | Batch: 1200 | CrossEntropy-loss: -0.33482 | Difference: 1280
Epoch: 06 | Batch: 1300 | CrossEntropy-loss: -0.33670 | Difference: 1280
Epoch: 06 | Batch: 1400 | CrossEntropy-loss: -0.33828 | Difference: 1280
Epoch: 07 | Batch: 000 | CrossEntropy-loss: -0.33943 | Difference: 1280
Epoch: 07 | Batch: 100 | CrossEntropy-loss: -0.33992 | Difference: 1280
Epoch: 07 | Batch: 200 | CrossEntropy-loss: -0.33684 | Difference: 1280
Epoch: 07 | Batch: 300 | CrossEntropy-loss: -0.33766 | Difference: 1280
Epoch: 07 | Batch: 400 | CrossEntropy-loss: -0.33806 | Difference: 1280
Epoch: 07 | Batch: 500 | CrossEntropy-loss: -0.33909 | Difference: 1280
Epoch: 07 | Batch: 600 | CrossEntropy-loss: -0.33812 | Difference: 1280
Epoch: 07 | Batch: 700 | CrossEntropy-loss: -0.33853 | Difference: 1280
Epoch: 07 | Batch: 800 | CrossEntropy-loss: -0.33872 | Difference: 1280
Epoch: 07 | Batch: 900 | CrossEntropy-loss: -0.34046 | Difference: 1280
Epoch: 07 | Batch: 1000 | CrossEntropy-loss: -0.33842 | Difference: 1280
Epoch: 07 | Batch: 1100 | CrossEntropy-loss: -0.34093 | Difference: 1280
Epoch: 07 | Batch: 1200 | CrossEntropy-loss: -0.34143 | Difference: 1280
Epoch: 07 | Batch: 1300 | CrossEntropy-loss: -0.34142 | Difference: 1280
Epoch: 07 | Batch: 1400 | CrossEntropy-loss: -0.33938 | Difference: 1280
Epoch: 08 | Batch: 000 | CrossEntropy-loss: -0.33984 | Difference: 1280
Epoch: 08 | Batch: 100 | CrossEntropy-loss: -0.34128 | Difference: 1280
Epoch: 08 | Batch: 200 | CrossEntropy-loss: -0.34258 | Difference: 1280
Epoch: 08 | Batch: 300 | CrossEntropy-loss: -0.34065 | Difference: 1280
Epoch: 08 | Batch: 400 | CrossEntropy-loss: -0.34157 | Difference: 1280
Epoch: 08 | Batch: 500 | CrossEntropy-loss: -0.34168 | Difference: 1280
Epoch: 08 | Batch: 600 | CrossEntropy-loss: -0.34166 | Difference: 1280
Epoch: 08 | Batch: 700 | CrossEntropy-loss: -0.34253 | Difference: 1280
Epoch: 08 | Batch: 800 | CrossEntropy-loss: -0.34316 | Difference: 1280
Epoch: 08 | Batch: 900 | CrossEntropy-loss: -0.34149 | Difference: 1280
Epoch: 08 | Batch: 1000 | CrossEntropy-loss: -0.34373 | Difference: 1280
Epoch: 08 | Batch: 1100 | CrossEntropy-loss: -0.34201 | Difference: 1280
Epoch: 08 | Batch: 1200 | CrossEntropy-loss: -0.34202 | Difference: 1280
Epoch: 08 | Batch: 1300 | CrossEntropy-loss: -0.34207 | Difference: 1280
Epoch: 08 | Batch: 1400 | CrossEntropy-loss: -0.34077 | Difference: 1280
Epoch: 09 | Batch: 000 | CrossEntropy-loss: -0.34352 | Difference: 1280
Epoch: 09 | Batch: 100 | CrossEntropy-loss: -0.34191 | Difference: 1280
Epoch: 09 | Batch: 200 | CrossEntropy-loss: -0.34350 | Difference: 1280
Epoch: 09 | Batch: 300 | CrossEntropy-loss: -0.34107 | Difference: 1280
Epoch: 09 | Batch: 400 | CrossEntropy-loss: -0.34265 | Difference: 1280
Epoch: 09 | Batch: 500 | CrossEntropy-loss: -0.34253 | Difference: 1280
Epoch: 09 | Batch: 600 | CrossEntropy-loss: -0.34177 | Difference: 1280
Epoch: 09 | Batch: 700 | CrossEntropy-loss: -0.34181 | Difference: 1280
Epoch: 09 | Batch: 800 | CrossEntropy-loss: -0.34327 | Difference: 1280
Epoch: 09 | Batch: 900 | CrossEntropy-loss: -0.34299 | Difference: 1280
Epoch: 09 | Batch: 1000 | CrossEntropy-loss: -0.34262 | Difference: 1280
Epoch: 09 | Batch: 1100 | CrossEntropy-loss: -0.34259 | Difference: 1280
Epoch: 09 | Batch: 1200 | CrossEntropy-loss: -0.34235 | Difference: 1280
Epoch: 09 | Batch: 1300 | CrossEntropy-loss: -0.34274 | Difference: 1280
Epoch: 09 | Batch: 1400 | CrossEntropy-loss: -0.34331 | Difference: 1280
Epoch: 10 | Batch: 000 | CrossEntropy-loss: -0.34215 | Difference: 1280
Epoch: 10 | Batch: 100 | CrossEntropy-loss: -0.34306 | Difference: 1280
Epoch: 10 | Batch: 200 | CrossEntropy-loss: -0.34265 | Difference: 1280
Epoch: 10 | Batch: 300 | CrossEntropy-loss: -0.34386 | Difference: 1280
Epoch: 10 | Batch: 400 | CrossEntropy-loss: -0.34220 | Difference: 1280
Epoch: 10 | Batch: 500 | CrossEntropy-loss: -0.34268 | Difference: 1280
Epoch: 10 | Batch: 600 | CrossEntropy-loss: -0.34514 | Difference: 1280
Epoch: 10 | Batch: 700 | CrossEntropy-loss: -0.34352 | Difference: 1280
Epoch: 10 | Batch: 800 | CrossEntropy-loss: -0.34308 | Difference: 1280
Epoch: 10 | Batch: 900 | CrossEntropy-loss: -0.34402 | Difference: 1280
Epoch: 10 | Batch: 1000 | CrossEntropy-loss: -0.34478 | Difference: 1280
Epoch: 10 | Batch: 1100 | CrossEntropy-loss: -0.34231 | Difference: 1280
Epoch: 10 | Batch: 1200 | CrossEntropy-loss: -0.34063 | Difference: 1280
Epoch: 10 | Batch: 1300 | CrossEntropy-loss: -0.34311 | Difference: 1280
Epoch: 10 | Batch: 1400 | CrossEntropy-loss: -0.34352 | Difference: 1280
Epoch: 11 | Batch: 000 | CrossEntropy-loss: -0.34335 | Difference: 1280
Epoch: 11 | Batch: 100 | CrossEntropy-loss: -0.34165 | Difference: 1280
Epoch: 11 | Batch: 200 | CrossEntropy-loss: -0.34392 | Difference: 1280
Epoch: 11 | Batch: 300 | CrossEntropy-loss: -0.34321 | Difference: 1280
Epoch: 11 | Batch: 400 | CrossEntropy-loss: -0.34613 | Difference: 1280
Epoch: 11 | Batch: 500 | CrossEntropy-loss: -0.34256 | Difference: 1280
Epoch: 11 | Batch: 600 | CrossEntropy-loss: -0.34498 | Difference: 1280
Epoch: 11 | Batch: 700 | CrossEntropy-loss: -0.34209 | Difference: 1280
Epoch: 11 | Batch: 800 | CrossEntropy-loss: -0.34295 | Difference: 1280
Epoch: 11 | Batch: 900 | CrossEntropy-loss: -0.34515 | Difference: 1280
Epoch: 11 | Batch: 1000 | CrossEntropy-loss: -0.34399 | Difference: 1280
Epoch: 11 | Batch: 1100 | CrossEntropy-loss: -0.34413 | Difference: 1280
Epoch: 11 | Batch: 1200 | CrossEntropy-loss: -0.34338 | Difference: 1280
Epoch: 11 | Batch: 1300 | CrossEntropy-loss: -0.34339 | Difference: 1280
Epoch: 11 | Batch: 1400 | CrossEntropy-loss: -0.34530 | Difference: 1280
Epoch: 12 | Batch: 000 | CrossEntropy-loss: -0.34283 | Difference: 1280
Epoch: 12 | Batch: 100 | CrossEntropy-loss: -0.34398 | Difference: 1280
Epoch: 12 | Batch: 200 | CrossEntropy-loss: -0.34422 | Difference: 1280
Epoch: 12 | Batch: 300 | CrossEntropy-loss: -0.34262 | Difference: 1280
Epoch: 12 | Batch: 400 | CrossEntropy-loss: -0.34273 | Difference: 1280
Epoch: 12 | Batch: 500 | CrossEntropy-loss: -0.34248 | Difference: 1280
Epoch: 12 | Batch: 600 | CrossEntropy-loss: -0.34308 | Difference: 1280
Epoch: 12 | Batch: 700 | CrossEntropy-loss: -0.34377 | Difference: 1280
Epoch: 12 | Batch: 800 | CrossEntropy-loss: -0.34486 | Difference: 1280
Epoch: 12 | Batch: 900 | CrossEntropy-loss: -0.34388 | Difference: 1280
Epoch: 12 | Batch: 1000 | CrossEntropy-loss: -0.34465 | Difference: 1280
Epoch: 12 | Batch: 1100 | CrossEntropy-loss: -0.34392 | Difference: 1280
Epoch: 12 | Batch: 1200 | CrossEntropy-loss: -0.34401 | Difference: 1280
Epoch: 12 | Batch: 1300 | CrossEntropy-loss: -0.34374 | Difference: 1280
Epoch: 12 | Batch: 1400 | CrossEntropy-loss: -0.34514 | Difference: 1280
Epoch: 13 | Batch: 000 | CrossEntropy-loss: -0.34407 | Difference: 1280
Epoch: 13 | Batch: 100 | CrossEntropy-loss: -0.34522 | Difference: 1280
Epoch: 13 | Batch: 200 | CrossEntropy-loss: -0.34441 | Difference: 1280
Epoch: 13 | Batch: 300 | CrossEntropy-loss: -0.34419 | Difference: 1280
Epoch: 13 | Batch: 400 | CrossEntropy-loss: -0.34603 | Difference: 1280
Epoch: 13 | Batch: 500 | CrossEntropy-loss: -0.34361 | Difference: 1280
Epoch: 13 | Batch: 600 | CrossEntropy-loss: -0.34326 | Difference: 1280
Epoch: 13 | Batch: 700 | CrossEntropy-loss: -0.34266 | Difference: 1280
Epoch: 13 | Batch: 800 | CrossEntropy-loss: -0.34554 | Difference: 1280
Epoch: 13 | Batch: 900 | CrossEntropy-loss: -0.34412 | Difference: 1280
Epoch: 13 | Batch: 1000 | CrossEntropy-loss: -0.34430 | Difference: 1280
Epoch: 13 | Batch: 1100 | CrossEntropy-loss: -0.34398 | Difference: 1280
Epoch: 13 | Batch: 1200 | CrossEntropy-loss: -0.34502 | Difference: 1280
Epoch: 13 | Batch: 1300 | CrossEntropy-loss: -0.34423 | Difference: 1280
Epoch: 13 | Batch: 1400 | CrossEntropy-loss: -0.34406 | Difference: 1280
Epoch: 14 | Batch: 000 | CrossEntropy-loss: -0.34468 | Difference: 1280
Epoch: 14 | Batch: 100 | CrossEntropy-loss: -0.34487 | Difference: 1280
Epoch: 14 | Batch: 200 | CrossEntropy-loss: -0.34546 | Difference: 1280
Epoch: 14 | Batch: 300 | CrossEntropy-loss: -0.34367 | Difference: 1280
Epoch: 14 | Batch: 400 | CrossEntropy-loss: -0.34332 | Difference: 1280
Epoch: 14 | Batch: 500 | CrossEntropy-loss: -0.34512 | Difference: 1280
Epoch: 14 | Batch: 600 | CrossEntropy-loss: -0.34455 | Difference: 1280
Epoch: 14 | Batch: 700 | CrossEntropy-loss: -0.34445 | Difference: 1280
Epoch: 14 | Batch: 800 | CrossEntropy-loss: -0.34288 | Difference: 1280
Epoch: 14 | Batch: 900 | CrossEntropy-loss: -0.34384 | Difference: 1280
Epoch: 14 | Batch: 1000 | CrossEntropy-loss: -0.34515 | Difference: 1280
Epoch: 14 | Batch: 1100 | CrossEntropy-loss: -0.34450 | Difference: 1280
Epoch: 14 | Batch: 1200 | CrossEntropy-loss: -0.34316 | Difference: 1280
Epoch: 14 | Batch: 1300 | CrossEntropy-loss: -0.34514 | Difference: 1280
Epoch: 14 | Batch: 1400 | CrossEntropy-loss: -0.34535 | Difference: 1280
Epoch: 15 | Batch: 000 | CrossEntropy-loss: -0.34373 | Difference: 1280
Epoch: 15 | Batch: 100 | CrossEntropy-loss: -0.34448 | Difference: 1280
Epoch: 15 | Batch: 200 | CrossEntropy-loss: -0.34408 | Difference: 1280
Epoch: 15 | Batch: 300 | CrossEntropy-loss: -0.34489 | Difference: 1280
Epoch: 15 | Batch: 400 | CrossEntropy-loss: -0.34435 | Difference: 1280
Epoch: 15 | Batch: 500 | CrossEntropy-loss: -0.34497 | Difference: 1280
Epoch: 15 | Batch: 600 | CrossEntropy-loss: -0.34342 | Difference: 1280
Epoch: 15 | Batch: 700 | CrossEntropy-loss: -0.34330 | Difference: 1280
Epoch: 15 | Batch: 800 | CrossEntropy-loss: -0.34435 | Difference: 1280
Epoch: 15 | Batch: 900 | CrossEntropy-loss: -0.34510 | Difference: 1280
Epoch: 15 | Batch: 1000 | CrossEntropy-loss: -0.34509 | Difference: 1280
Epoch: 15 | Batch: 1100 | CrossEntropy-loss: -0.34530 | Difference: 1280
Epoch: 15 | Batch: 1200 | CrossEntropy-loss: -0.34511 | Difference: 1280
Epoch: 15 | Batch: 1300 | CrossEntropy-loss: -0.34612 | Difference: 1280
Epoch: 15 | Batch: 1400 | CrossEntropy-loss: -0.34469 | Difference: 1280
Epoch: 16 | Batch: 000 | CrossEntropy-loss: -0.34487 | Difference: 1280
Epoch: 16 | Batch: 100 | CrossEntropy-loss: -0.34495 | Difference: 1280
Epoch: 16 | Batch: 200 | CrossEntropy-loss: -0.34425 | Difference: 1280
Epoch: 16 | Batch: 300 | CrossEntropy-loss: -0.34614 | Difference: 1280
Epoch: 16 | Batch: 400 | CrossEntropy-loss: -0.34538 | Difference: 1280
Epoch: 16 | Batch: 500 | CrossEntropy-loss: -0.34520 | Difference: 1280
Epoch: 16 | Batch: 600 | CrossEntropy-loss: -0.34411 | Difference: 1280
Epoch: 16 | Batch: 700 | CrossEntropy-loss: -0.34527 | Difference: 1280
Epoch: 16 | Batch: 800 | CrossEntropy-loss: -0.34416 | Difference: 1280
Epoch: 16 | Batch: 900 | CrossEntropy-loss: -0.34430 | Difference: 1280
Epoch: 16 | Batch: 1000 | CrossEntropy-loss: -0.34520 | Difference: 1280
Epoch: 16 | Batch: 1100 | CrossEntropy-loss: -0.34490 | Difference: 1280
Epoch: 16 | Batch: 1200 | CrossEntropy-loss: -0.34447 | Difference: 1280
Epoch: 16 | Batch: 1300 | CrossEntropy-loss: -0.34407 | Difference: 1280
Epoch: 16 | Batch: 1400 | CrossEntropy-loss: -0.34391 | Difference: 1280
Epoch: 17 | Batch: 000 | CrossEntropy-loss: -0.34340 | Difference: 1280
Epoch: 17 | Batch: 100 | CrossEntropy-loss: -0.34402 | Difference: 1280
Epoch: 17 | Batch: 200 | CrossEntropy-loss: -0.34514 | Difference: 1280
Epoch: 17 | Batch: 300 | CrossEntropy-loss: -0.34593 | Difference: 1280
Epoch: 17 | Batch: 400 | CrossEntropy-loss: -0.34487 | Difference: 1280
Epoch: 17 | Batch: 500 | CrossEntropy-loss: -0.34378 | Difference: 1280
Epoch: 17 | Batch: 600 | CrossEntropy-loss: -0.34426 | Difference: 1280
Epoch: 17 | Batch: 700 | CrossEntropy-loss: -0.34467 | Difference: 1280
Epoch: 17 | Batch: 800 | CrossEntropy-loss: -0.34528 | Difference: 1280
Epoch: 17 | Batch: 900 | CrossEntropy-loss: -0.34471 | Difference: 1280
Epoch: 17 | Batch: 1000 | CrossEntropy-loss: -0.34348 | Difference: 1280
Epoch: 17 | Batch: 1100 | CrossEntropy-loss: -0.34503 | Difference: 1280
Epoch: 17 | Batch: 1200 | CrossEntropy-loss: -0.34449 | Difference: 1280
Epoch: 17 | Batch: 1300 | CrossEntropy-loss: -0.34402 | Difference: 1280
Epoch: 17 | Batch: 1400 | CrossEntropy-loss: -0.34505 | Difference: 1280
Epoch: 18 | Batch: 000 | CrossEntropy-loss: -0.34586 | Difference: 1280
Epoch: 18 | Batch: 100 | CrossEntropy-loss: -0.34366 | Difference: 1280
Epoch: 18 | Batch: 200 | CrossEntropy-loss: -0.34595 | Difference: 1280
Epoch: 18 | Batch: 300 | CrossEntropy-loss: -0.34527 | Difference: 1280
Epoch: 18 | Batch: 400 | CrossEntropy-loss: -0.34421 | Difference: 1280
Epoch: 18 | Batch: 500 | CrossEntropy-loss: -0.34540 | Difference: 1280
Epoch: 18 | Batch: 600 | CrossEntropy-loss: -0.34523 | Difference: 1280
Epoch: 18 | Batch: 700 | CrossEntropy-loss: -0.34541 | Difference: 1280
Epoch: 18 | Batch: 800 | CrossEntropy-loss: -0.34536 | Difference: 1280
Epoch: 18 | Batch: 900 | CrossEntropy-loss: -0.34527 | Difference: 1280
Epoch: 18 | Batch: 1000 | CrossEntropy-loss: -0.34572 | Difference: 1280
Epoch: 18 | Batch: 1100 | CrossEntropy-loss: -0.34672 | Difference: 1280
Epoch: 18 | Batch: 1200 | CrossEntropy-loss: -0.34298 | Difference: 1280
Epoch: 18 | Batch: 1300 | CrossEntropy-loss: -0.34323 | Difference: 1280
Epoch: 18 | Batch: 1400 | CrossEntropy-loss: -0.34452 | Difference: 1280
